Date-Time,Instantaneous computed discharge (cfs),Computed instantaneous suspended sediment (mg/L),"Computed instantaneous suspended sediment, lower 90% prediction (mg/L)","Computed instantaneous suspended sediment, upper 90% prediction (mg/L)",Instantaneous specific conductance at 25 degrees Celsius (uS/cm),Instantaneous turbidity (FNU)
04/22/2016 23:00,2750,37,31,43,600,14
04/22/2016 22:00,2750,35,30,41,600,13
04/22/2016 21:00,2760,35,30,41,600,13
04/22/2016 20:00,2760,35,30,41,600,13
04/22/2016 19:00,2770,36,31,43,610,14
04/22/2016 18:00,2770,37,31,43,600,14
04/22/2016 17:00,2770,37,31,43,600,14
04/22/2016 16:00,2770,35,30,41,600,13
04/22/2016 15:00,2770,38,32,44,610,15
04/22/2016 14:00,2770,37,31,43,600,14
04/22/2016 13:00,2770,35,30,41,600,13
04/22/2016 12:00,2770,38,32,44,610,15
04/22/2016 11:00,2770,39,34,46,610,16
04/22/2016 10:00,2770,38,32,44,610,15
04/22/2016 09:00,2770,38,32,44,610,15
04/22/2016 08:00,2780,39,34,46,610,16
04/22/2016 07:00,2780,37,31,43,600,14
04/22/2016 06:00,2780,38,32,44,610,15
04/22/2016 05:00,2790,41,35,47,610,17
04/22/2016 04:00,2790,37,31,43,600,14
04/22/2016 03:00,2790,38,33,44,600,15
04/22/2016 02:00,2800,39,34,46,610,16
04/22/2016 01:00,2810,36,31,43,610,14
04/22/2016 00:00,2810,36,31,42,610,14
04/21/2016 23:00,2810,--,--,--,--,15
04/21/2016 22:00,2820,--,--,--,--,15
04/21/2016 21:00,2820,--,--,--,--,16
04/21/2016 20:00,2820,--,--,--,--,15
04/21/2016 19:00,2830,--,--,--,--,14
04/21/2016 18:00,2840,--,--,--,--,14
04/21/2016 17:00,2840,--,--,--,--,14
04/21/2016 16:00,2850,--,--,--,--,14
04/21/2016 15:00,2850,--,--,--,--,14
04/21/2016 14:00,2850,--,--,--,--,13
04/21/2016 13:00,2860,--,--,--,--,15
04/21/2016 12:00,2870,--,--,--,--,15
04/20/2016 11:00,2990,--,--,--,--,15
04/20/2016 10:00,2990,--,--,--,--,15
04/20/2016 09:00,3000,--,--,--,--,16
04/20/2016 08:00,3000,--,--,--,--,18
04/20/2016 07:00,3010,--,--,--,--,18
04/20/2016 06:00,3020,--,--,--,--,20
04/20/2016 05:00,3030,--,--,--,--,19
04/20/2016 04:00,3030,--,--,--,--,19
04/20/2016 03:00,3040,--,--,--,--,19
04/20/2016 02:00,3050,--,--,--,--,18
04/20/2016 01:00,3060,43,37,50,610,19
04/20/2016 00:00,3060,40,35,47,610,17
04/19/2016 23:00,3070,42,36,49,610,18
04/19/2016 22:00,3090,44,38,51,610,20
04/19/2016 21:00,3090,42,36,48,610,18
04/19/2016 20:00,3100,40,34,47,610,17
04/19/2016 19:00,3110,40,34,47,610,17
04/19/2016 18:00,3110,39,33,45,610,16
04/19/2016 17:00,3110,39,33,45,610,16
04/19/2016 16:00,3130,39,33,45,610,16
04/19/2016 15:00,3130,39,33,45,610,16
04/19/2016 14:00,3140,39,34,46,610,16
04/19/2016 13:00,3140,36,31,43,610,14
04/19/2016 12:00,3150,38,32,44,610,15
04/19/2016 11:00,3160,38,32,44,610,15
04/19/2016 10:00,3160,36,31,42,610,14
04/19/2016 09:00,3160,38,32,44,610,15
04/19/2016 08:00,3170,38,32,44,610,15
04/19/2016 07:00,3180,38,32,44,610,15
04/19/2016 06:00,3190,39,33,46,610,16
04/19/2016 05:00,3190,38,32,44,610,15
04/19/2016 04:00,3200,39,33,46,610,16
04/19/2016 03:00,3210,39,33,46,610,16
04/19/2016 02:00,3220,36,31,42,610,14
04/19/2016 01:00,3220,36,31,42,610,14
04/19/2016 00:00,3230,36,31,42,610,14
04/18/2016 23:00,3240,39,34,46,610,16
04/18/2016 22:00,3240,38,32,44,610,15
04/18/2016 21:00,3260,38,32,44,610,15
04/18/2016 20:00,3270,36,31,43,610,14
04/18/2016 19:00,3280,35,30,41,600,13
04/18/2016 18:00,3290,37,31,43,600,14
04/18/2016 17:00,3300,35,30,41,600,13
04/18/2016 16:00,3310,34,29,39,600,12
04/18/2016 15:00,3310,34,29,39,600,12
04/18/2016 14:00,3320,33,29,39,600,12
04/18/2016 13:00,3320,33,29,39,600,12
04/18/2016 12:00,3330,35,30,41,600,13
04/18/2016 11:00,3340,37,31,43,600,14
04/18/2016 10:00,3340,37,31,43,600,14
04/18/2016 09:00,3340,37,31,43,600,14
04/18/2016 08:00,3360,37,31,43,600,14
04/18/2016 07:00,3370,37,31,43,600,14
04/18/2016 06:00,3370,35,30,41,600,13
04/18/2016 05:00,3380,38,33,44,600,15
04/18/2016 04:00,3390,39,34,46,610,16
04/18/2016 03:00,3400,42,36,49,610,18
04/18/2016 02:00,3410,41,35,47,600,17
04/18/2016 01:00,3410,39,34,46,600,16
04/18/2016 00:00,3430,37,31,43,600,14
04/17/2016 23:00,3430,38,33,44,600,15
04/17/2016 22:00,3450,38,33,45,600,15
04/17/2016 21:00,3450,40,34,46,600,16
04/17/2016 20:00,3460,41,36,48,600,17
04/17/2016 19:00,3480,44,38,52,590,19
04/17/2016 18:00,3480,44,38,52,590,19
04/17/2016 17:00,3500,43,37,50,590,18
04/17/2016 16:00,3510,43,37,50,590,18
04/17/2016 15:00,3520,37,32,44,590,14
04/17/2016 14:00,3540,36,31,42,590,13
04/17/2016 13:00,3540,37,32,44,590,14
04/17/2016 12:00,3560,39,33,46,590,15
04/17/2016 11:00,3570,39,33,46,590,15
04/17/2016 10:00,3570,38,32,44,590,14
04/17/2016 09:00,3580,36,31,42,590,13
04/17/2016 08:00,3590,34,29,40,590,12
04/17/2016 07:00,3600,36,31,42,590,13
04/17/2016 06:00,3610,36,31,42,590,13
04/17/2016 05:00,3620,36,31,42,590,13
04/17/2016 04:00,3630,39,33,46,590,15
04/17/2016 03:00,3650,41,35,47,590,16
04/17/2016 02:00,3650,37,32,44,590,14
04/17/2016 01:00,3650,39,33,45,590,15
04/17/2016 00:00,3670,40,35,47,590,16
04/16/2016 23:00,3670,43,37,50,590,18
04/16/2016 22:00,3690,43,37,50,590,18
04/16/2016 21:00,3690,45,39,52,590,19
04/16/2016 20:00,3710,38,32,44,590,14
04/16/2016 19:00,3720,39,34,46,590,15
04/16/2016 18:00,3730,41,35,47,590,16
04/16/2016 17:00,3730,38,32,44,590,14
04/16/2016 16:00,3750,36,31,42,590,13
04/16/2016 15:00,3750,36,31,42,590,13
04/16/2016 14:00,3760,36,31,42,590,13
04/16/2016 13:00,3770,38,32,44,590,14
04/16/2016 12:00,3780,38,32,44,590,14
04/16/2016 11:00,3790,36,31,43,590,13
04/16/2016 10:00,3790,36,31,43,590,13
04/16/2016 09:00,3790,38,33,45,590,14
04/16/2016 08:00,3800,38,33,45,590,14
04/16/2016 07:00,3810,40,34,46,590,15
04/16/2016 06:00,3810,40,34,46,590,15
04/16/2016 05:00,3830,40,34,46,590,15
04/16/2016 04:00,3830,38,33,45,590,14
04/16/2016 03:00,3840,38,33,45,590,14
04/16/2016 02:00,3850,38,33,44,590,14
04/16/2016 01:00,3850,41,35,48,590,16
04/16/2016 00:00,3860,40,34,46,590,15
04/15/2016 23:00,3860,44,38,51,590,18
04/15/2016 22:00,3870,44,38,51,590,18
04/15/2016 21:00,3880,41,35,48,590,16
04/15/2016 20:00,3890,40,34,46,590,15
04/15/2016 19:00,3890,41,35,48,590,16
04/15/2016 18:00,3900,44,38,51,590,18
04/15/2016 17:00,3900,40,34,46,590,15
04/15/2016 16:00,3910,38,33,45,580,14
04/15/2016 15:00,3910,40,34,46,580,15
04/15/2016 14:00,3920,41,35,48,580,16
04/15/2016 13:00,3930,41,35,48,580,16
04/15/2016 12:00,3930,38,33,45,580,14
04/15/2016 11:00,3940,38,33,45,580,14
04/15/2016 10:00,3950,40,34,47,580,15
04/15/2016 09:00,3950,40,34,47,580,15
04/15/2016 08:00,3940,41,36,48,580,16
04/15/2016 07:00,3950,41,36,48,580,16
04/15/2016 06:00,3950,41,36,48,580,16
04/15/2016 05:00,3950,41,36,48,580,16
04/15/2016 04:00,3950,41,36,48,580,16
04/15/2016 03:00,3950,43,37,50,580,17
04/15/2016 02:00,3960,43,37,50,580,17
04/15/2016 01:00,3970,43,37,50,580,17
04/15/2016 00:00,3970,43,37,50,580,17
04/14/2016 23:00,3970,44,38,52,580,18
04/14/2016 22:00,3970,45,38,52,580,18
04/14/2016 21:00,3970,46,40,54,580,19
04/14/2016 20:00,3980,46,40,54,580,19
04/14/2016 19:00,3990,46,40,54,580,19
04/14/2016 18:00,3990,49,42,57,580,21
04/14/2016 17:00,3990,52,45,60,580,23
04/14/2016 16:00,3990,50,44,58,580,22
04/14/2016 15:00,4000,50,44,58,580,22
04/14/2016 14:00,4000,50,44,58,580,22
04/14/2016 13:00,4000,49,42,57,580,21
04/14/2016 12:00,4000,51,44,59,570,22
04/14/2016 11:00,4000,51,44,59,570,22
04/14/2016 10:00,4000,53,46,62,570,24
04/14/2016 09:00,4000,53,46,62,570,24
04/14/2016 08:00,4000,54,46,62,570,24
04/14/2016 07:00,4000,54,46,62,570,24
04/14/2016 06:00,4010,54,47,63,570,24
04/14/2016 05:00,4010,54,47,63,570,24
04/14/2016 04:00,4020,54,47,63,570,24
04/14/2016 03:00,4020,56,48,64,570,25
04/14/2016 02:00,4020,56,48,64,570,25
04/14/2016 01:00,4020,57,49,66,560,26
04/14/2016 00:00,4030,57,49,66,560,26
04/13/2016 23:00,4030,57,49,66,560,26
04/13/2016 22:00,4030,58,51,68,560,27
04/13/2016 21:00,4040,57,50,66,560,26
04/13/2016 20:00,4040,60,52,69,560,28
04/13/2016 19:00,4040,57,50,66,560,26
04/13/2016 18:00,4050,59,51,68,560,27
04/13/2016 17:00,4050,59,51,68,560,27
04/13/2016 16:00,4060,60,52,69,560,28
04/13/2016 15:00,4060,57,49,66,560,26
04/13/2016 14:00,4060,57,49,66,570,26
04/13/2016 13:00,4060,57,49,66,570,26
04/13/2016 12:00,4060,55,48,64,570,25
04/13/2016 11:00,4060,53,46,61,570,23
04/13/2016 10:00,4060,51,44,59,570,22
04/13/2016 09:00,4060,51,44,59,570,22
04/13/2016 08:00,4060,51,44,59,570,22
04/13/2016 07:00,4060,48,42,56,570,20
04/13/2016 06:00,4070,48,42,56,570,20
04/13/2016 05:00,4080,48,42,56,570,20
04/13/2016 04:00,4080,47,40,54,570,19
04/13/2016 03:00,4080,48,42,56,570,20
04/13/2016 02:00,4080,48,42,56,570,20
04/13/2016 01:00,4090,47,40,55,570,19
04/13/2016 00:00,4090,50,43,58,570,21
04/12/2016 23:00,4100,47,40,54,570,19
04/12/2016 22:00,4100,45,39,53,570,18
04/12/2016 21:00,4100,45,39,53,570,18
04/12/2016 20:00,4100,44,38,51,570,17
04/12/2016 19:00,4110,44,38,51,570,17
04/12/2016 18:00,4110,42,36,49,580,16
04/12/2016 17:00,4120,44,37,51,580,17
04/12/2016 16:00,4130,44,37,51,580,17
04/12/2016 15:00,4130,44,37,51,580,17
04/12/2016 14:00,4130,44,37,51,580,17
04/12/2016 13:00,4130,45,39,52,580,18
04/12/2016 12:00,4130,44,37,51,580,17
04/12/2016 11:00,4130,45,39,52,580,18
04/12/2016 10:00,4130,45,39,52,580,18
04/12/2016 09:00,4130,45,39,53,570,18
04/12/2016 08:00,4140,48,41,56,570,20
04/11/2016 01:00,3960,58,50,67,560,26
04/11/2016 00:00,3950,58,50,67,560,26
04/10/2016 23:00,3950,58,50,67,560,26
04/10/2016 22:00,3940,58,50,67,560,26
04/10/2016 21:00,3930,58,50,67,560,26
04/10/2016 20:00,3930,58,50,67,560,26
04/10/2016 19:00,3920,60,52,69,560,27
04/10/2016 18:00,3920,63,55,73,550,30
04/10/2016 17:00,3910,63,54,72,550,29
04/10/2016 16:00,3910,64,55,74,550,30
04/10/2016 15:00,3890,65,56,75,550,31
04/10/2016 14:00,3890,66,57,77,550,32
04/10/2016 13:00,3870,67,58,77,550,32
04/10/2016 12:00,3870,68,59,79,550,33
04/10/2016 11:00,3860,70,60,80,550,34
04/10/2016 10:00,3860,71,61,82,550,35
04/10/2016 09:00,3860,72,62,83,540,36
04/10/2016 08:00,3860,72,63,84,540,36
04/10/2016 07:00,3850,74,64,85,540,37
04/10/2016 06:00,3850,75,65,87,540,38
04/10/2016 05:00,3850,75,65,87,540,38
04/10/2016 04:00,3840,74,64,86,540,37
04/10/2016 03:00,3840,75,65,87,540,38
04/10/2016 02:00,3840,76,65,88,540,38
04/10/2016 01:00,3830,78,67,90,540,40
04/10/2016 00:00,3830,80,70,93,540,42
04/09/2016 23:00,3830,82,70,94,540,43
04/09/2016 22:00,3830,82,71,95,540,43
04/09/2016 21:00,3820,80,69,92,540,41
04/09/2016 20:00,3820,81,70,94,530,42
04/09/2016 19:00,3820,82,71,95,530,43
04/09/2016 18:00,3810,83,72,96,530,44
04/09/2016 17:00,3810,86,74,99,530,46
04/09/2016 16:00,3810,84,73,98,530,45
04/09/2016 15:00,3800,83,72,96,530,44
04/09/2016 14:00,3800,82,71,95,540,43
04/09/2016 13:00,3790,79,69,92,540,41
04/09/2016 12:00,3790,79,68,91,540,41
04/09/2016 11:00,3780,79,68,91,540,41
04/09/2016 10:00,3780,76,66,88,540,39
04/09/2016 09:00,3770,75,65,87,540,38
04/09/2016 08:00,3760,74,64,85,540,37
04/09/2016 07:00,3760,75,65,87,540,38
04/09/2016 06:00,3750,74,64,86,540,37
04/09/2016 05:00,3750,78,67,90,540,40
04/09/2016 04:00,3740,77,66,89,540,39
04/09/2016 03:00,3730,78,67,90,540,40
04/09/2016 02:00,3730,79,68,91,540,41
04/09/2016 01:00,3730,80,69,93,540,42
04/09/2016 00:00,3720,83,72,96,540,44
04/08/2016 23:00,3710,82,71,95,530,43
04/08/2016 22:00,3700,83,72,96,530,44
04/08/2016 21:00,3690,81,70,93,540,42
04/08/2016 20:00,3690,82,71,95,540,44
04/08/2016 19:00,3690,82,71,95,540,44
04/08/2016 18:00,3670,78,67,90,540,40
04/08/2016 17:00,3670,73,63,84,540,36
04/08/2016 16:00,3660,67,58,78,550,32
04/08/2016 15:00,3650,63,54,73,550,29
04/08/2016 14:00,3650,61,53,71,550,28
04/08/2016 13:00,3640,60,52,69,550,27
04/08/2016 12:00,3640,61,53,70,560,28
04/08/2016 11:00,3630,61,53,70,560,28
04/08/2016 10:00,3630,64,55,74,550,30
04/08/2016 09:00,3620,64,55,74,550,30
04/08/2016 08:00,3610,65,56,76,550,31
04/08/2016 07:00,3600,68,59,79,550,33
04/08/2016 06:00,3590,68,59,79,550,33
04/08/2016 05:00,3570,69,60,80,550,34
04/08/2016 04:00,3560,72,62,83,550,36
04/08/2016 03:00,3550,74,64,86,550,38
04/08/2016 02:00,3540,73,63,85,550,37
04/08/2016 01:00,3520,76,66,88,540,39
04/08/2016 00:00,3510,78,67,90,540,41
04/07/2016 23:00,3500,80,69,93,540,43
04/07/2016 22:00,3480,82,71,95,540,45
04/07/2016 21:00,3460,84,73,98,540,47
04/07/2016 20:00,3440,86,74,99,540,48
04/07/2016 19:00,3430,89,77,100,540,51
04/07/2016 18:00,3400,94,81,110,540,56
04/07/2016 17:00,3390,97,84,110,540,60
04/07/2016 16:00,3360,100,89,120,540,66
04/07/2016 15:00,3340,100,90,120,540,68
04/07/2016 14:00,3320,110,91,120,540,70
04/07/2016 13:00,3290,110,92,120,550,73
04/07/2016 12:00,3260,100,87,120,550,68
04/07/2016 11:00,3240,100,86,120,560,68
04/07/2016 10:00,3210,97,83,110,560,66
04/07/2016 09:00,3190,95,81,110,570,64
04/07/2016 08:00,3160,93,80,110,570,63
04/07/2016 07:00,3150,88,75,100,570,58
04/07/2016 06:00,3130,77,66,90,580,47
04/07/2016 05:00,3110,67,57,77,580,37
04/07/2016 04:00,3090,61,52,70,590,32
04/07/2016 03:00,3080,55,47,63,590,27
04/07/2016 02:00,3060,44,38,52,590,19
04/07/2016 01:00,3060,37,32,43,600,14
04/07/2016 00:00,3040,34,29,40,600,12
04/06/2016 23:00,3040,34,29,40,600,12
04/06/2016 22:00,3030,32,27,38,600,11
04/06/2016 21:00,3020,34,29,40,600,12
04/06/2016 20:00,3020,34,29,40,600,12
04/06/2016 19:00,3020,34,29,40,600,12
04/06/2016 18:00,3020,34,29,40,600,12
04/06/2016 17:00,3020,32,28,38,600,11
04/06/2016 16:00,3010,34,29,40,600,12
04/06/2016 15:00,3010,34,29,40,600,12
04/06/2016 14:00,3010,34,29,40,600,12
04/06/2016 13:00,3000,34,29,40,600,12
04/06/2016 12:00,3000,34,29,40,600,12
04/06/2016 11:00,3000,34,29,40,600,12
04/06/2016 10:00,3000,34,29,40,600,12
04/06/2016 09:00,3010,32,27,38,600,11
04/06/2016 08:00,3010,32,27,38,600,11
04/06/2016 07:00,3020,34,29,40,600,12
04/06/2016 06:00,3020,35,30,41,600,13
04/06/2016 05:00,3030,34,29,40,600,12
04/06/2016 04:00,3030,34,29,40,600,12
04/06/2016 03:00,3040,34,29,40,600,12
04/06/2016 02:00,3050,34,29,40,600,12
04/06/2016 01:00,3050,37,32,43,600,14
04/06/2016 00:00,3050,35,30,41,600,13
04/05/2016 23:00,3050,34,29,40,600,12
04/05/2016 22:00,3060,34,29,40,600,12
04/05/2016 21:00,3060,37,32,43,600,14
04/05/2016 20:00,3060,35,30,41,600,13
04/05/2016 19:00,3080,35,30,41,600,13
04/05/2016 18:00,3080,37,32,43,600,14
04/05/2016 17:00,3080,34,29,40,600,12
04/05/2016 16:00,3090,34,29,40,600,12
04/05/2016 15:00,3090,35,30,41,600,13
04/05/2016 14:00,3090,35,30,41,600,13
04/05/2016 13:00,3100,36,30,42,600,13
04/05/2016 12:00,3110,37,32,43,600,14
04/05/2016 11:00,3110,38,33,45,600,15
04/05/2016 10:00,3120,37,32,43,600,14
04/05/2016 09:00,3120,37,32,43,600,14
04/05/2016 08:00,3130,40,34,47,600,16
04/05/2016 07:00,3130,39,33,45,600,15
04/05/2016 06:00,3130,39,33,45,600,15
04/05/2016 05:00,3140,37,32,43,600,14
04/05/2016 04:00,3140,39,33,45,600,15
04/05/2016 03:00,3150,39,33,45,600,15
04/05/2016 02:00,3160,39,33,45,600,15
04/05/2016 01:00,3160,40,34,47,600,16
04/05/2016 00:00,3160,43,37,50,600,18
04/04/2016 23:00,3160,44,38,52,600,19
04/04/2016 22:00,3170,40,35,47,600,16
04/04/2016 21:00,3170,42,36,49,590,17
04/04/2016 20:00,3170,42,36,49,590,17
04/04/2016 19:00,3180,46,39,53,590,20
04/04/2016 18:00,3180,44,38,52,590,19
04/04/2016 17:00,3190,43,37,50,590,18
04/04/2016 16:00,3190,43,37,50,590,18
04/04/2016 15:00,3190,45,39,52,590,19
04/04/2016 14:00,3190,45,39,52,590,19
04/04/2016 13:00,3190,49,42,57,590,22
04/04/2016 12:00,3200,46,40,54,590,20
04/04/2016 11:00,3200,46,40,54,590,20
04/04/2016 10:00,3200,53,45,61,590,25
04/04/2016 09:00,3190,51,44,60,590,24
04/04/2016 08:00,3190,49,42,57,590,22
04/04/2016 07:00,3200,50,43,58,590,23
04/04/2016 06:00,3190,50,44,59,590,23
04/04/2016 05:00,3190,53,46,61,590,25
04/04/2016 04:00,3190,54,47,63,590,26
04/04/2016 03:00,3190,56,48,64,580,27
04/04/2016 02:00,3190,59,51,69,580,30
04/04/2016 01:00,3180,61,52,70,580,31
04/04/2016 00:00,3170,63,54,73,580,33
04/03/2016 23:00,3180,66,57,77,580,36
04/03/2016 22:00,3170,66,57,77,580,36
04/03/2016 21:00,3170,72,62,83,580,41
04/03/2016 20:00,3170,71,61,82,580,40
04/03/2016 19:00,3170,73,63,84,580,42
04/03/2016 18:00,3160,72,62,83,580,41
04/03/2016 17:00,3160,69,59,80,580,38
04/03/2016 16:00,3160,67,58,77,580,36
04/03/2016 15:00,3160,67,58,77,580,36
04/03/2016 14:00,3150,67,58,77,580,36
04/03/2016 13:00,3160,66,57,76,580,35
04/03/2016 12:00,3150,66,57,76,580,35
04/03/2016 11:00,3150,63,55,73,580,33
04/03/2016 10:00,3140,65,56,75,580,34
04/03/2016 09:00,3140,65,56,75,580,34
04/03/2016 08:00,3140,66,57,76,580,35
04/03/2016 07:00,3130,66,57,76,580,35
04/03/2016 06:00,3130,67,58,77,580,36
04/03/2016 05:00,3130,66,57,76,580,35
04/03/2016 04:00,3120,67,58,77,580,36
04/03/2016 03:00,3110,68,59,79,580,37
04/03/2016 02:00,3110,68,59,79,580,37
04/03/2016 01:00,3110,69,59,80,580,38
04/03/2016 00:00,3100,68,58,78,580,37
04/02/2016 23:00,3090,68,59,79,580,37
04/02/2016 22:00,3090,66,57,76,580,35
04/02/2016 21:00,3090,63,54,72,570,32
04/02/2016 20:00,3080,60,52,70,570,30
04/02/2016 19:00,3070,59,51,69,570,29
04/02/2016 18:00,3060,60,52,70,570,30
04/02/2016 17:00,3060,60,52,70,570,30
04/02/2016 16:00,3050,58,50,67,570,28
04/02/2016 15:00,3040,61,52,70,570,30
04/02/2016 14:00,3030,61,52,70,570,30
04/02/2016 13:00,3020,59,51,69,570,29
04/02/2016 12:00,3020,59,51,69,570,29
04/02/2016 11:00,3010,59,51,68,580,29
04/02/2016 10:00,3020,58,50,67,580,28
04/02/2016 09:00,3020,58,50,67,580,28
04/02/2016 08:00,3020,59,51,68,580,29
04/02/2016 07:00,3000,59,51,68,580,29
04/02/2016 06:00,3000,61,53,70,580,31
04/02/2016 05:00,2990,60,52,69,580,30
04/02/2016 04:00,2990,60,51,69,580,30
04/02/2016 03:00,2970,59,51,69,580,30
04/02/2016 02:00,2980,62,53,71,580,32
04/02/2016 01:00,2980,62,53,71,580,32
04/02/2016 00:00,2970,63,54,73,580,33
04/01/2016 23:00,2960,65,56,75,580,35
04/01/2016 22:00,2960,64,55,74,580,34
04/01/2016 21:00,2960,67,57,77,580,36
04/01/2016 20:00,2940,69,59,80,580,38
04/01/2016 19:00,2930,70,61,81,570,39
04/01/2016 18:00,2930,75,64,86,570,43
04/01/2016 17:00,2930,77,66,89,570,45
04/01/2016 16:00,2920,80,69,93,570,48
04/01/2016 15:00,2910,84,72,98,570,52
04/01/2016 14:00,2910,86,74,100,570,54
04/01/2016 13:00,2900,91,78,110,570,59
04/01/2016 12:00,2900,94,81,110,560,63
04/01/2016 11:00,2890,100,87,120,560,72
04/01/2016 10:00,2880,110,93,130,560,80
04/01/2016 09:00,2870,120,98,140,560,89
04/01/2016 08:00,2870,120,100,150,560,98
04/01/2016 07:00,2850,130,110,160,560,110
04/01/2016 06:00,2840,140,120,170,560,130
04/01/2016 05:00,2840,150,130,180,560,140
04/01/2016 04:00,2820,150,130,180,550,140
04/01/2016 03:00,2810,150,130,180,550,140
04/01/2016 02:00,2790,150,130,180,550,140
04/01/2016 01:00,2780,160,130,190,550,150
04/01/2016 00:00,2760,140,120,170,560,130
03/31/2016 23:00,2740,86,74,100,570,56
03/31/2016 22:00,2730,58,50,67,580,29
03/31/2016 21:00,2710,56,48,65,580,27
03/31/2016 20:00,2690,57,49,66,580,28
03/31/2016 19:00,2680,58,50,67,580,29
03/31/2016 18:00,2670,58,50,67,580,29
03/31/2016 17:00,2650,58,50,67,580,29
03/31/2016 16:00,2660,53,46,61,590,25
03/31/2016 15:00,2660,50,43,58,590,23
03/31/2016 14:00,2620,50,43,58,590,23
03/31/2016 13:00,2620,43,37,50,590,18
03/31/2016 12:00,2610,42,36,48,600,17
03/31/2016 11:00,2610,40,34,47,600,16
03/31/2016 10:00,2600,39,33,45,600,15
03/31/2016 09:00,2590,40,34,47,600,16
03/31/2016 08:00,2590,40,34,47,600,16
03/31/2016 07:00,2590,40,34,47,600,16
03/31/2016 06:00,2590,42,36,48,600,17
03/31/2016 05:00,2590,40,34,47,600,16
03/31/2016 04:00,2580,39,33,45,600,15
03/31/2016 03:00,2590,37,32,43,600,14
03/31/2016 02:00,2590,39,33,45,600,15
03/31/2016 01:00,2590,39,33,45,600,15
03/31/2016 00:00,2590,39,33,45,600,15
03/30/2016 23:00,2590,37,32,44,600,14
03/30/2016 22:00,2590,37,32,43,600,14
03/30/2016 21:00,2580,36,31,42,600,13
03/30/2016 20:00,2580,37,32,44,600,14
03/30/2016 19:00,2580,39,33,45,600,15
03/30/2016 18:00,2580,40,35,47,600,16
03/30/2016 17:00,2580,40,35,47,590,16
03/30/2016 16:00,2580,43,37,50,590,18
03/30/2016 15:00,2580,46,39,53,590,20
03/30/2016 14:00,2590,47,40,54,600,21
03/30/2016 13:00,2590,43,37,50,590,18
03/30/2016 12:00,2590,39,33,45,590,15
03/30/2016 11:00,2590,40,35,47,590,16
03/30/2016 10:00,2590,40,35,47,590,16
03/30/2016 09:00,2600,43,37,50,590,18
03/30/2016 08:00,2600,46,40,53,590,20
03/30/2016 07:00,2600,45,38,52,590,19
03/30/2016 06:00,2600,43,37,50,590,18
03/30/2016 05:00,2610,42,36,49,590,17
03/30/2016 04:00,2610,42,36,49,590,17
03/30/2016 03:00,2610,42,36,49,590,17
03/30/2016 02:00,2620,43,37,50,590,18
03/30/2016 01:00,2630,42,36,49,590,17
03/30/2016 00:00,2630,41,35,47,590,16
03/29/2016 23:00,2630,40,35,47,590,16
03/29/2016 22:00,2630,41,36,48,600,17
03/29/2016 21:00,2640,38,33,45,600,15
03/29/2016 20:00,2650,41,35,48,600,17
03/29/2016 19:00,2660,41,35,48,600,17
03/29/2016 18:00,2660,40,34,46,600,16
03/29/2016 17:00,2670,40,34,46,600,16
03/29/2016 16:00,2670,40,34,46,600,16
03/29/2016 15:00,2680,41,35,48,600,17
03/29/2016 14:00,2680,43,37,50,600,18
03/29/2016 13:00,2680,43,37,50,600,18
03/29/2016 12:00,2680,44,38,51,600,19
03/29/2016 11:00,2680,44,38,51,600,19
03/29/2016 10:00,2680,44,38,51,600,19
03/29/2016 09:00,2680,44,38,51,600,19
03/29/2016 08:00,2680,45,39,53,600,20
03/29/2016 07:00,2680,44,38,51,600,19
03/29/2016 06:00,2700,47,40,54,600,21
03/29/2016 05:00,2700,47,40,54,600,21
03/29/2016 04:00,2700,47,40,54,600,21
03/29/2016 03:00,2700,46,39,53,600,20
03/29/2016 02:00,2710,47,40,54,600,21
03/29/2016 01:00,2710,47,40,54,600,21
03/29/2016 00:00,2710,48,41,56,600,22
03/28/2016 23:00,2710,46,39,53,600,20
03/28/2016 22:00,2710,51,44,59,600,24
03/28/2016 21:00,2720,48,41,56,600,22
03/28/2016 20:00,2720,49,43,57,600,23
03/28/2016 19:00,2720,51,44,59,600,24
03/28/2016 18:00,2720,49,43,57,600,23
03/28/2016 17:00,2720,48,42,56,600,22
03/28/2016 16:00,2710,48,42,56,590,22
03/28/2016 15:00,2710,48,42,56,590,22
03/28/2016 14:00,2710,52,45,60,590,25
03/28/2016 13:00,2710,50,43,58,590,23
03/28/2016 12:00,2700,51,44,59,590,24
03/28/2016 11:00,2700,51,44,59,590,24
03/28/2016 10:00,2690,51,44,59,600,24
03/28/2016 09:00,2680,48,41,56,600,22
03/28/2016 08:00,2680,48,41,56,600,22
03/28/2016 07:00,2680,51,44,59,600,24
03/28/2016 06:00,2670,52,45,60,590,25
03/28/2016 05:00,2670,55,47,63,590,27
03/28/2016 04:00,2670,54,46,62,590,26
03/28/2016 03:00,2660,56,48,65,590,28
03/28/2016 02:00,2660,56,48,65,590,28
03/28/2016 01:00,2660,57,49,66,590,29
03/28/2016 00:00,2660,57,49,66,590,29
03/27/2016 23:00,2660,59,51,68,590,30
03/27/2016 22:00,2660,57,50,67,590,29
03/27/2016 21:00,2660,60,51,69,590,31
03/27/2016 20:00,2640,58,50,68,590,30
03/27/2016 19:00,2630,60,52,70,590,32
03/27/2016 18:00,2620,61,53,71,590,33
03/27/2016 17:00,2620,60,52,70,590,32
